id,jp,zh,status,attr,src,ctl,note
ui/ui/staffroll/uil_staffroll_e.xml#20379,詩ムービー,诗歌影像,translated,text,03e84567a7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#20442,ディレクター,总监,translated,text,074ca740ff,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#20502,絵コンテ・演出,分镜・演出,translated,text,c1285163f7,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#20624,キャラクターアニメーション,角色动画,translated,text,6245f96f88,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#20752,山口　力哉,山口 力哉,translated,text,9db200242b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#20814,嘉藤　公紀,嘉藤 公纪,translated,text,b11bc7bcd0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#20945,ジェノミライムービー,杰诺米莱伊影像,translated,text,f6e7d2fd93,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21013,制作,制作,translated,text,7d394484ec,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21130,バックグラウンドミュージック,背景音乐,translated,text,a5e60b8440,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21202,ミュージックディレクター,音乐总监,translated,text,d43c0fd3f4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21268,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21331,コンポーザー,作曲家,translated,text,259843924f,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21391,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21660,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21725,吉田　穣,吉田 穰,translated,text,c4ff906d3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21786,エレキギター,电吉他,translated,text,1fa9044665,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21846,吉田　穣,吉田 穰,translated,text,c4ff906d3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21907,シタール,锡塔尔琴,translated,text,8f25ffe37e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#21965,吉田　穣,吉田 穰,translated,text,c4ff906d3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22026,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22086,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22148,音響,音效,translated,text,a94ecabc3c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22208,音響監督,音效总监,translated,text,e4bfb6b35d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22266,納谷　僚介,纳谷 僚介,translated,text,d0a88d7501,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22328,録音調整,录音调整,translated,text,bdaaaa1218,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22386,田中　直也,田中 直也,translated,text,a61c475fb5,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22448,録音助手,录音助手,translated,text,2cd5fceb80,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22506,三田　颯,三田 飒,translated,text,36385611f0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22567,道下　彩,道下 彩,translated,text,d5f8dc474d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22628,音響制作,音效制作,translated,text,3ba07c72e1,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22755,技術協力,技术协力,translated,text,09ac8b241a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22817,株式会社ＣＲＩ・ミドルウェア,株式会社CRI Middleware,translated,text,ddfc365935,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22888,代表取締役専務ＣＴＯ,执行董事专务CTO,translated,text,e027789a7b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#22952,押見　正雄,押见 正雄,translated,text,bb3d517d8c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23076,佐藤　修,佐藤 修,translated,text,8d20a19056,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23137,鈴木　成門,铃木 成门,translated,text,151d8ce7cd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23200,郷原　亮,乡原 亮,translated,text,edafc04a4c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23262,水津　達也,水津 达也,translated,text,1b6339ac0a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23325,田中　孝,田中 孝,translated,text,6a01522493,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23387,薄　　亮,薄 亮,translated,text,9be14828cf,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23449,及川　進,及川 进,translated,text,564af3d63f,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23577,漆畑　祐介,漆畑 佑介,translated,text,7b38215b37,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23640,櫻井　敦史,樱井 敦史,translated,text,56fb1b2ef2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23765,花房　宏通,花房 宏通,translated,text,b03c5ceac2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23828,太田　政美,太田 政美,translated,text,84c8d1255b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#23891,渡辺　大輔,渡边 大辅,translated,text,e1ba1468a3,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24022,佐藤　修,佐藤 修,translated,text,8d20a19056,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24084,デバッグ,调试,translated,text,93640dad3a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24147,ポールトゥウィン株式会社,株式会社Pole To Win,translated,text,cda47e17fb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24217,三田村 理史,三田村 理史,translated,text,77e158e1ae,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24281,浅田　卓,浅田 卓,translated,text,adcb96dc81,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24343,山崎　乙,山崎 乙,translated,text,8f70623b22,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24405,大井 勇生,大井 勇生,translated,text,fcdda02341,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24468,牧　睦美,牧 睦美,translated,text,36499eaf9d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24530,木村　知生,木村 知生,translated,text,f4f07268a4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24593,宮下　廣大,宫下 广大,translated,text,4c64af3cd0,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24656,柴田　裕司,柴田 裕司,translated,text,13fa6f22df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24719,西原　正洋,西原 正洋,translated,text,1aa88db9f1,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24782,高田　陽介,高田 阳介,translated,text,ec9fea6efa,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24845,澤田　哲也,泽田 哲也,translated,text,bc595385ac,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24908,渡邊　さや,渡边 沙耶,translated,text,a3fb83c85e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#24971,山谷　武,山谷 武,translated,text,254588c758,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25033,小川　早苗,小川 早苗,translated,text,116301b38a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25096,村川　雄一郎,村川 雄一郎,translated,text,93fd06889d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25160,挿入歌,插曲,translated,text,43505f0b2e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25222,#00『謳無き丘へ～Introduce Ver.～』,#00‘致无鸣之丘～Introduce Ver.～’,translated,text,abf88f0aa3,br=0 nl=0,src-longest-line=26
ui/ui/staffroll/uil_staffroll_e.xml#25306,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25366,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25430,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25489,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25553,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25610,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25672,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25729,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25791,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25848,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25912,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#25978,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26042,アイリッシュブズーキー,爱尔兰布祖基琴,translated,text,d1c4382eb2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26108,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26247,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26307,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26371,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26430,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26494,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26551,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26615,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26672,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26736,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26793,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26857,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26923,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#26987,カンテレ,康特勒琴,translated,text,99e23b542c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27046,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27110,パーカッション,打击乐,translated,text,b5c517e01d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27172,大石　真理恵,大石 真理惠,translated,text,59c84c61d6,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27236,筝,筝,translated,text,e09f68108a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27292,中垣　雅葉,中垣 雅叶,translated,text,ec00152ffc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27355,#02『天地咆吼』,#02‘天地咆哮’,translated,text,54b41e4730,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27422,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27482,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27544,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27603,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27665,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27722,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27786,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27843,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27907,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#27964,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28028,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28094,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28158,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28219,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28282,ピアノ,钢琴,translated,text,64c0241201,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28340,田中　さとこ,田中 聪子,translated,text,67b0c32b37,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28488,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28548,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28612,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28671,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28735,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28792,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28856,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28913,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#28977,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29034,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29098,アイリッシュブズーキ,爱尔兰布祖基琴,translated,text,420248b6f2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29163,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29227,リュート,鲁特琴,translated,text,40aa180de2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29286,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29350,アコースティックギター,原声吉他,translated,text,a7abba5538,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29416,田代　耕一郎,田代 耕一郎,translated,text,2b32bdbfd2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29480,ヴァイオリン,小提琴,translated,text,668c16f747,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29541,大貫　聖子,大贯 圣子,translated,text,3869a50f95,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29604,ホイッスル,哨子,translated,text,f9c2bb1a8a,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29664,安井　敬,安井 敬,translated,text,723f3994ab,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29726,リコーダー,竖笛,translated,text,1448956b32,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29786,安井　敬,安井 敬,translated,text,723f3994ab,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29920,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#29980,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30044,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30103,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30167,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30224,日山　尚,日山 尚,translated,text,1f730ac70d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30286,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30343,霜月　はるか,霜月 遥,translated,text,4fa4ca5550,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30407,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30525,#05『美し世界』,#05‘美丽世界’,translated,text,828500b0bb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30592,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30652,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30714,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30773,城　南海,城 南海,translated,text,0326f175b4,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30835,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30892,高橋　麗子,高桥 丽子,translated,text,e5f18eff62,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#30955,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31012,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31075,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31132,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31195,エレキベース,电贝斯,translated,text,97b8e005a2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31256,弘田　佳孝,弘田 佳孝,translated,text,5b1c2fd00d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31319,#ED『ラ・シェール～Ver.DS03～』,#ED‘拉・榭拉～Ver.DS03～’,translated,text,adbb87b6ec,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31398,ヴォーカル,主唱,translated,text,a9d22c4f25,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31458,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31522,コーラス,和声,translated,text,e6f23f00bd,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31581,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31645,作詞,作词,translated,text,37dd0a71d2,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31702,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31764,作曲,作曲,translated,text,779e678323,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31821,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31883,編曲,编曲,translated,text,0d9b094937,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#31940,土屋　暁,土屋 晓,translated,text,21998e95cc,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32002,コーラスアレンジ,和声改编,translated,text,aada25259d,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32065,志方　あきこ,志方 晶子,translated,text,05f122732c,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32129,レコーディング＆ミキシング,录音与混音,translated,text,45498df2df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32272,レコーディングスタジオ,录音室,translated,text,b25eb16dcb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32474,レコーディング&,录音&,translated,text,f841bcf365,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32537,　　ミキシングエンジニア,混音工程师,translated,text,18ef1f1a8b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32604,南　直行,南 直行,translated,text,2d56d70010,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32729,ミキシングスタジオ,混音工作室,translated,text,10e5c39a7e,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#32868,レコーディングスタジオ,录音室,translated,text,b25eb16dcb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#33006,レコーディング&,录音&,translated,text,f841bcf365,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#33069,　　ミキシングエンジニア,混音工程师,translated,text,18ef1f1a8b,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#33136,南　直行,南 直行,translated,text,2d56d70010,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#33261,音楽制作,音乐制作,translated,text,fd03f88e87,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#33388,レコーディングスタジオ,录音室,translated,text,b25eb16dcb,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#33454,Artist Forum 千駄ヶ谷,Artist Forum 千驮谷,translated,text,c5d9afa7df,br=0 nl=0,
ui/ui/staffroll/uil_staffroll_e.xml#33529,レコーディングエンジニア,录音工程师,translated,text,dcee02fe85,br=0 nl=0,
